mode,availability,source_pu,device_id,bus,positive_sequence_policy,unbalance_policy,current_target,termination_status,publishable,p_available_W,p_rated_W,q_scale_var,p_poc_W,q_poc_var,p_converter_W,q_converter_var,converter_loss_W,voltage_min_V,voltage_max_V,zero_sequence_voltage_V,positive_sequence_voltage_V,negative_sequence_voltage_V,voltage_unbalance_factor,regularized_voltage_unbalance,requested_p_W,requested_q_var,command_curtailment_W,poc_active_power_shortfall_W,power_scale,current_scale,apparent_power_rating_VA,converter_current_rating_A,grid_current_rating_A,maximum_converter_current_A,maximum_grid_current_A,maximum_converter_total_current_A,maximum_grid_total_current_A,converter_current_utilization,grid_current_utilization,positive_sequence_current_A,negative_sequence_current_A,negative_sequence_current_angle_rad,peak_phase_to_positive_current_ratio,ripple_power_VA,dc_ripple_voltage_V,dc_capacitance_F,dc_nominal_voltage_V,dc_stored_energy_J,capacitor_current_A,capacitor_thermal_current_A,capacitor_current_utilization,dc_ripple_utilization,exact_smooth_current_residual_A
mean_vv,0.5,1.0,pv_ld1895_load_b,b1804,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,2500.0,6000.0,6000.0,2499.892540393083,-806.6317722916498,2501.82374993854,-800.8381436553451,0.0,241.79853897430786,245.40270641441256,0.20891876711450896,244.0270215423712,2.361130345910878,0.009675692187641225,0.0,2499.9999999999973,-806.6664459162969,2.7284841053187847e-12,0.10745960691701839,0.9999999999999989,0.9999738082739802,6000.0,10.0,NaN,3.588137442032224,3.588137442032224,3.588137442032224,3.588137442032224,0.3588137442032224,NaN,3.588137442032187,4.981775590077803e-14,0.0,1.0,25.416180599046527,0.026967405179030266,0.002,750.0,562.5,0.023962604871263418,0.023962604871263418,NaN,NaN,9.398197436071727e-5
mean_vv,0.5,1.0,pv_ld1970_load_c,b2492,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,2500.0,6000.0,6000.0,2499.8925454238706,-809.5599394198836,2501.8248478986666,-803.7630319955629,0.0,241.8261116496307,245.4238348627553,0.21863998779978708,244.04164573595168,2.35691244189468,0.009657828829940008,0.0,2499.9999999999973,-809.5947372846074,2.7284841053187847e-12,0.1074545761293848,0.9999999999999989,0.9999738082738374,6000.0,10.0,NaN,3.5891526156608737,3.5891526156608737,3.5891526156608737,3.5891526156608737,0.3589152615660874,NaN,3.589152615660836,4.9899706436072176e-14,0.0,1.0,25.377955367133136,0.026926846948298305,0.002,750.0,562.5,0.023926565776999236,0.023926565776999236,NaN,NaN,9.40085647152204e-5
mean_vv,0.5,1.0,pv_ld2050_load_a,b1821,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,2500.0,6000.0,6000.0,2499.8925403878443,-806.6332314844443,2501.8237508316747,-800.83960015302,0.0,241.79125993637328,245.39317138249737,0.20132211655645033,244.02700640933068,2.3666429315710245,0.009698282851534963,0.0,2499.9999999999973,-806.667905173472,2.7284841053187847e-12,0.10745961215570787,0.9999999999999989,0.9999738082739801,6000.0,10.0,NaN,3.588138276609248,3.588138276609248,3.588138276609248,3.588138276609248,0.3588138276609248,NaN,3.5881382766092127,4.46380654811399e-14,0.0,1.0,25.475526269515058,0.027030372891071713,0.002,750.0,562.5,0.024018556505960183,0.024018556505960183,NaN,NaN,9.398199621958391e-5
mean_vv,0.5,1.0,pv_ld2186_load_b,b1754,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,2500.0,6000.0,6000.0,2499.892544760642,-809.1716460349696,2501.8247018699853,-803.3751747070061,0.0,241.82474346295217,245.42562273287217,0.22051006701081594,244.0397175919785,2.355377322837638,0.009651614688293092,0.0,2499.9999999999973,-809.2064274241145,2.7284841053187847e-12,0.10745523935793244,0.9999999999999989,0.9999738082738565,6000.0,10.0,NaN,3.589017608690296,3.589017608690296,3.589017608690296,3.589017608690296,0.3589017608690296,NaN,3.5890176086902588,5.0051491675299015e-14,0.0,1.0,25.360472060324586,0.026908296583630562,0.002,750.0,562.5,0.02391008235726345,0.02391008235726345,NaN,NaN,9.400502849227681e-5
mean_vv,0.5,1.0,pv_ld248_load_b,b2560,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,2500.0,6000.0,6000.0,2499.8925315236042,-801.4879794818684,2501.8218334881944,-795.7000735881653,0.0,241.72364883343232,245.32894937058194,0.1634700537180973,244.00124525636568,2.389394262758248,0.009792549461162686,0.0,2499.9999999999973,-801.5224348406177,2.7284841053187847e-12,0.10746847639575208,0.9999999999999989,0.9999738082742294,6000.0,10.0,NaN,3.5863648862228694,3.5863648862228694,3.5863648862228694,3.5863648862228694,0.3586364886222869,NaN,3.586364886222838,3.651664244660999e-14,0.0,1.0,25.707719049906864,0.027276737082735956,0.002,750.0,562.5,0.02423746995870383,0.02423746995870383,NaN,NaN,9.393554595091561e-5
mean_vv,0.5,1.0,pv_ld24_load_a,b1044,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,2500.0,6000.0,6000.0,2499.8925377959717,-805.1274553653262,2501.8231881797233,-799.3355042141363,0.0,241.77389681851022,245.37684867717843,0.19238360738583937,244.01947305986752,2.3715622765053572,0.009718741896977707,0.0,2499.9999999999977,-805.162065162281,2.2737367544323206e-12,0.10746220402825202,0.999999999999999,0.9999738082740532,6000.0,10.0,NaN,3.587617950425359,3.587617950425359,3.587617950425359,3.587617950425359,0.3587617950425359,NaN,3.587617950425323,4.419871584350911e-14,0.0,1.0000000000000002,25.524778181232637,0.027082630792449082,0.002,750.0,562.5,0.024064991653642877,0.024064991653642877,NaN,NaN,9.396836735669172e-5
mean_vv,0.5,1.0,pv_ld2804_load_c,b2443,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,2500.0,6000.0,6000.0,2499.892539458782,-806.0951534363916,2501.823549765042,-800.3021225176758,0.0,241.78301355027688,245.38381194495696,0.1956147922353407,244.02430600794196,2.370144804450128,0.009712740682368706,0.0,2499.9999999999973,-806.1298042953204,2.7284841053187847e-12,0.10746054121818815,0.9999999999999989,0.9999738082740061,6000.0,10.0,NaN,3.587952346618541,3.587952346618541,3.587952346618541,3.587952346618541,0.3587952346618541,NaN,3.5879523466185046,4.425216478643437e-14,0.0,1.0,25.5118998388638,0.027068966446803355,0.002,750.0,562.5,0.024052849836016778,0.024052849836016778,NaN,NaN,9.397712616972357e-5
mean_vv,0.5,1.0,pv_ld626_load_c,b2055,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,2500.0,6000.0,6000.0,2499.8925457391388,-809.7402890060812,2501.824915426776,-803.9431799432367,0.0,241.83142192213379,245.4316965331929,0.223896725784093,244.0425622429064,2.3535169637287274,0.009643879092640273,0.0,2499.9999999999973,-809.7750945207965,2.7284841053187847e-12,0.10745426086123189,0.9999999999999989,0.9999738082738283,6000.0,10.0,NaN,3.589215037318524,3.589215037318524,3.589215037318524,3.589215037318524,0.3589215037318524,NaN,3.5892150373184863,5.119228422436055e-14,0.0,1.0,25.341835430399904,0.026888522505129953,0.002,750.0,562.5,0.023892511574065817,0.023892511574065817,NaN,NaN,9.401019972038167e-5
mean_vv,0.5,1.0,pv_ld868_load_a,b2190,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,2500.0,6000.0,6000.0,2499.892541662776,-807.3752580256252,2501.824028638737,-801.5807970978066,0.0,241.79824967166695,245.39851857639033,0.20379639438997704,244.03071230550623,2.365563383649898,0.009693711751692995,0.0,2499.9999999999973,-807.4099631994052,2.7284841053187847e-12,0.10745833722421594,0.9999999999999989,0.9999738082739441,6000.0,10.0,NaN,3.5883951621317998,3.5883951621317998,3.5883951621317998,3.5883951621317998,0.35883951621318,NaN,3.5883951621317642,4.473478302603257e-14,0.0,1.0,25.465728604821653,0.027019977245960277,0.002,750.0,562.5,0.024009319179100833,0.024009319179100833,NaN,NaN,9.398872479773302e-5
mean_vv_vw,0.5,1.0,pv_ld1291_load_b,b828,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,2500.0,6000.0,6000.0,2499.892533473853,-802.6300685014521,2501.8222586616853,-796.8408929380206,0.0,241.72459207962174,245.3221634036307,0.15683874522910377,244.00691251474922,2.395848120045472,0.00981877150673202,0.0,2499.9999999999973,-802.6645723315036,2.7284841053187847e-12,0.10746652614716368,0.9999999999999989,0.9999738082741745,6000.0,10.0,NaN,3.5867582279012593,3.5867582279012593,3.5867582279012593,3.5867582279012593,0.35867582279012594,NaN,3.5867582279012287,3.487401531043024e-14,0.0,1.0,25.779983872139297,0.027353412440535727,0.002,750.0,562.5,0.02430560188649299,0.02430560188649299,NaN,NaN,9.394584871952605e-5
mean_vv_vw,0.5,1.0,pv_ld1446_load_c,b260,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,2500.0,6000.0,6000.0,2499.892535020535,-803.5227066730026,2501.822590441558,-797.7325404099995,0.0,241.74283288445375,245.34352648129402,0.17033501865124415,244.01140711303304,2.38634561115405,0.009779647760682872,0.0,2499.9999999999977,-803.5572483790914,2.2737367544323206e-12,0.10746497946502132,0.999999999999999,0.9999738082741314,6000.0,10.0,NaN,3.5870651151075927,3.5870651151075927,3.5870651151075927,3.5870651151075927,0.3587065115107593,NaN,3.5870651151075603,3.637295923740268e-14,0.0,1.0,25.67993128309386,0.02724725334643075,0.002,750.0,562.5,0.02421127140090712,0.02421127140090712,NaN,NaN,9.395388698988294e-5
mean_vv_vw,0.5,1.0,pv_ld1668_load_a,b605,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,2500.0,6000.0,6000.0,2499.89252751018,-799.1539035052728,2501.8209679301863,-793.3685822453197,0.0,241.70049545857646,245.31036623666478,0.15426582273654155,243.9895840719377,2.393872853905346,0.009811373149435504,0.0,2499.9999999999973,-799.1882598068897,2.7284841053187847e-12,0.10747248981988378,0.9999999999999989,0.9999738082743426,6000.0,10.0,NaN,3.5855640374390916,3.5855640374390916,3.5855640374390916,3.5855640374390916,0.3585564037439092,NaN,3.5855640374390596,3.64713725280056e-14,0.0,1.0,25.75015324550478,0.02732176116263948,0.002,750.0,562.5,0.02427747730198576,0.02427747730198576,NaN,NaN,9.39145693903678e-5
mean_vv_vw,0.5,1.0,pv_ld1895_load_b,b1804,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,2500.0,6000.0,6000.0,2499.8925403930816,-806.6317722916542,2501.8237499385386,-800.8381436553499,0.0,241.79853897430783,245.40270641441253,0.20891876711452198,244.0270215423712,2.3611303459108774,0.009675692187641223,0.0,2499.9999999999973,-806.6664459162969,2.7284841053187847e-12,0.10745960691838263,0.9999999999999989,0.99997380827398,6000.0,10.0,NaN,3.588137442032224,3.588137442032224,3.588137442032224,3.588137442032224,0.3588137442032224,NaN,3.588137442032186,4.981775590077803e-14,0.0,1.0,25.416180599046463,0.026967405179030308,0.002,750.0,562.5,0.02396260487126346,0.02396260487126346,NaN,NaN,9.398197436160908e-5
mean_vv_vw,0.5,1.0,pv_ld1970_load_c,b2492,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,2500.0,6000.0,6000.0,2499.8925454238697,-809.5599394198682,2501.824847898666,-803.7630319955475,0.0,241.8261116496306,245.42383486275523,0.2186399877997921,244.04164573595168,2.3569124418946807,0.009657828829940011,0.0,2499.9999999999973,-809.5947372845927,2.7284841053187847e-12,0.1074545761302943,0.9999999999999989,0.9999738082738373,6000.0,10.0,NaN,3.589152615660866,3.589152615660866,3.589152615660866,3.589152615660866,0.3589152615660866,NaN,3.5891526156608275,4.9982186627509817e-14,0.0,1.0,25.37795536713319,0.026926846948298375,0.002,750.0,562.5,0.0239265657769993,0.0239265657769993,NaN,NaN,9.400856472088161e-5
mean_vv_vw,0.5,1.0,pv_ld2050_load_a,b1821,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,2500.0,6000.0,6000.0,2499.892540387845,-806.6332314844396,2501.8237508316747,-800.8396001530152,0.0,241.79125993637325,245.39317138249734,0.20132211655645033,244.02700640933068,2.3666429315710245,0.009698282851534963,0.0,2499.9999999999973,-806.6679051734654,2.7284841053187847e-12,0.10745961215479838,0.9999999999999989,0.9999738082739801,6000.0,10.0,NaN,3.588138276609247,3.588138276609247,3.588138276609247,3.588138276609247,0.3588138276609247,NaN,3.5881382766092114,4.4889902727665194e-14,0.0,1.0000000000000002,25.475526269515296,0.027030372891072015,0.002,750.0,562.5,0.02401855650596045,0.02401855650596045,NaN,NaN,9.398199622187209e-5
mean_vv_vw,0.5,1.0,pv_ld2186_load_b,b1754,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,2500.0,6000.0,6000.0,2499.892544760644,-809.1716460349692,2501.8247018699867,-803.3751747070054,0.0,241.82474346295217,245.42562273287214,0.22051006701081594,244.0397175919785,2.3553773228376516,0.00965161468829315,0.0,2499.9999999999973,-809.2064274241066,2.7284841053187847e-12,0.10745523935611345,0.9999999999999989,0.9999738082738563,6000.0,10.0,NaN,3.5890176086902974,3.5890176086902974,3.5890176086902974,3.5890176086902974,0.35890176086902975,NaN,3.58901760869026,5.0136517233269897e-14,0.0,1.0,25.360472060324803,0.026908296583630652,0.002,750.0,562.5,0.02391008235726353,0.02391008235726353,NaN,NaN,9.400502849678972e-5
mean_vv_vw,0.5,1.0,pv_ld248_load_b,b2560,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,2500.0,6000.0,6000.0,2499.8925315236042,-801.4879794818683,2501.821833488195,-795.700073588165,0.0,241.7236488334323,245.3289493705819,0.1634700537180973,244.00124525636568,2.389394262758262,0.009792549461162743,0.0,2499.9999999999973,-801.5224348406151,2.7284841053187847e-12,0.10746847639575208,0.9999999999999989,0.9999738082742294,6000.0,10.0,NaN,3.5863648862228694,3.5863648862228694,3.5863648862228694,3.5863648862228694,0.3586364886222869,NaN,3.586364886222838,3.6149631700227415e-14,0.0,1.0,25.707719049906625,0.027276737082735425,0.002,750.0,562.5,0.024237469958703357,0.024237469958703357,NaN,NaN,9.393554595200982e-5
