mode,availability,source_pu,source_vuf_percent,customer,bus,phase,original_phase_voltage_V,customer_voltage_V,customer_vmin_V,va_pn_V,vb_pn_V,vc_pn_V,neutral_V,vuf_percent,vmax_pg_V,vmax_pn_V
mean_vv,0.0,1.03,1.0,ld626_load_c,b2055,c,248.63296512993975,252.1461781134329,248.63296512993975,251.17399000907318,252.1461781134329,248.63296512993975,0.3147435360654484,0.9613275841887227,252.06846140107731,252.1461781134329
mean_vv,0.0,1.03,1.0,ld868_load_a,b2190,a,251.37881703941585,252.19266190529942,248.6471572004899,251.37881703941585,252.19266190529942,248.6471572004899,0.24977528654322353,0.9672204931223883,252.1338490858135,252.19266190529942
mean_vv_vw,0.0,1.03,1.0,ld1291_load_b,b828,b,252.30641231480027,252.30641231480027,248.69083106940334,251.883281321837,252.30641231480027,248.69083106940334,0.09405777925646702,0.9824303532208257,252.2967610612094,252.30641231480027
mean_vv_vw,0.0,1.03,1.0,ld1446_load_c,b260,c,248.67284333177267,252.27162615719467,248.67284333177267,251.72659223195015,252.27162615719467,248.67284333177267,0.14025025920166453,0.9774865191398147,252.24578989489942,252.27162615719467
mean_vv_vw,0.0,1.03,1.0,ld1668_load_a,b605,a,251.85034244097565,252.3019695190176,248.65808492873023,251.85034244097565,252.3019695190176,248.65808492873023,0.09173546070501548,0.980518089091654,252.2810376245158,252.3019695190176
mean_vv_vw,0.0,1.03,1.0,ld1895_load_b,b1804,b,252.17671573457827,252.17671573457827,248.628850662315,251.30376834842957,252.17671573457827,248.628850662315,0.2687917990429161,0.9647001096952377,252.10663590734268,252.17671573457827
mean_vv_vw,0.0,1.03,1.0,ld1970_load_c,b2492,c,248.64043019747797,252.15869221985574,248.64043019747797,251.23151435889613,252.15869221985574,248.64043019747797,0.2980459255143016,0.9631125960878032,252.08660650820235,252.15869221985574
mean_vv_vw,0.0,1.03,1.0,ld2050_load_a,b1821,a,251.3971288935653,252.19722856508642,248.6442251727186,251.3971288935653,252.19722856508642,248.6442251727186,0.2423404155683295,0.9676284648921715,252.13893146358637,252.19722856508642
mean_vv_vw,0.0,1.03,1.0,ld2186_load_b,b1754,b,252.15356350446422,252.15356350446422,248.6335794449482,251.20585278700403,252.15356350446422,248.6335794449482,0.304026443055296,0.9621904116553678,252.07833356972256,252.15356350446422
mean_vv_vw,0.0,1.03,1.0,ld248_load_b,b2560,b,252.2841419112135,252.2841419112135,248.66481092829986,251.77680057513308,252.2841419112135,248.66481092829986,0.11969014543970467,0.9786498015970223,252.25978291620382,252.2841419112135
mean_vv_vw,0.0,1.03,1.0,ld24_load_a,b1044,a,251.47980464735218,252.2163206934432,248.64536259834023,251.47980464735218,252.2163206934432,248.64536259834023,0.21449786077369168,0.9699296809441617,252.1639391441392,252.2163206934432
mean_vv_vw,0.0,1.03,1.0,ld2804_load_c,b2443,c,248.64918748308295,252.21036598319012,248.64918748308295,251.4559276035972,252.21036598319012,248.64918748308295,0.22419450682760372,0.9693930929665661,252.15730503515073,252.21036598319012
mean_vv_vw,0.0,1.03,1.0,ld626_load_c,b2055,c,248.63296512993975,252.14617811343294,248.63296512993975,251.17399000907318,252.14617811343294,248.63296512993975,0.31474353606544797,0.9613275841887268,252.06846140107734,252.14617811343294
mean_vv_vw,0.0,1.03,1.0,ld868_load_a,b2190,a,251.37881703941585,252.19266190529945,248.6471572004899,251.37881703941585,252.19266190529945,248.6471572004899,0.24977528654322298,0.9672204931223923,252.13384908581352,252.19266190529945
worst_vv_vw,0.0,1.03,1.0,ld1291_load_b,b828,b,252.29866223536328,252.29866223536328,248.68472126118922,251.87748483359445,252.29866223536328,248.68472126118922,0.09405529010391428,0.9826358228297881,252.28928861172517,252.29866223536328
worst_vv_vw,0.0,1.03,1.0,ld1446_load_c,b260,c,248.66241488391867,252.2584027612415,248.66241488391867,251.7165419413567,252.2584027612415,248.66241488391867,0.13998375064081706,0.9778704072123563,252.23395001981984,252.2584027612415
worst_vv_vw,0.0,1.03,1.0,ld1668_load_a,b605,a,251.84121900097452,252.29001899202532,248.64864289029035,251.84121900097452,252.29001899202532,248.64864289029035,0.09146261403045332,0.9808635754010582,252.27024571953217,252.29001899202532
worst_vv_vw,0.0,1.03,1.0,ld1895_load_b,b1804,b,252.14955724976403,252.14955724976403,248.60746900340715,251.28294715614908,252.14955724976403,248.60746900340715,0.2676329088079668,0.9655585602255399,252.08370483734484,252.14955724976403
worst_vv_vw,0.0,1.03,1.0,ld1970_load_c,b2492,c,248.61871349025148,252.13109676477856,248.61871349025148,251.21039282486126,252.13109676477856,248.61871349025148,0.29694995930027884,0.9639854046850056,252.06330093221302,252.13109676477856
worst_vv_vw,0.0,1.03,1.0,ld2050_load_a,b1821,a,251.37908781418832,252.17366167890478,248.62566361094977,251.37908781418832,252.17366167890478,248.62566361094977,0.24145317137470795,0.9683611176182587,252.11884638292207,252.17366167890478
worst_vv_vw,0.0,1.03,1.0,ld2186_load_b,b1754,b,252.1245539959968,252.1245539959968,248.61074465386872,251.18362464407963,252.1245539959968,248.61074465386872,0.3028201199652668,0.9631127654919391,252.05390463438397,252.1245539959968
worst_vv_vw,0.0,1.03,1.0,ld248_load_b,b2560,b,252.27121384320915,252.27121384320915,248.65460802176105,251.7669510815074,252.27121384320915,248.65460802176105,0.11940581665316477,0.9790256620438936,252.24819518921424,252.27121384320915
worst_vv_vw,0.0,1.03,1.0,ld24_load_a,b1044,a,251.4633517713569,252.19482259576873,248.62842708070767,251.4633517713569,252.19482259576873,248.62842708070767,0.21371141600495144,0.9705921089178574,252.14551337557072,252.19482259576873
worst_vv_vw,0.0,1.03,1.0,ld2804_load_c,b2443,c,248.63214276746473,252.18872523914794,248.63214276746473,251.43937711807433,252.18872523914794,248.63214276746473,0.22342590992653774,0.9700598850902248,252.13875720143506,252.18872523914794
worst_vv_vw,0.0,1.03,1.0,ld626_load_c,b2055,c,248.60951259353214,252.11638070073099,248.60951259353214,251.151158726791,252.11638070073099,248.60951259353214,0.3134973827742112,0.9622777552563404,252.04340192491364,252.11638070073099
worst_vv_vw,0.0,1.03,1.0,ld868_load_a,b2190,a,251.36070044706082,252.16898488400727,248.62851126100117,251.36070044706082,252.16898488400727,248.62851126100117,0.2489017093903634,0.9679565953253438,252.1136696924118,252.16898488400727
sequence_vv_vw,0.0,1.03,1.0,ld1291_load_b,b828,b,252.30645026637026,252.30645026637026,248.69086097403988,251.88330969558217,252.30645026637026,248.69086097403988,0.09405782055065089,0.9824293430681432,252.29679743744163,252.30645026637026
sequence_vv_vw,0.0,1.03,1.0,ld1446_load_c,b260,c,248.6728928064898,252.2716889042981,248.6728928064898,251.72663989705617,252.2716889042981,248.6728928064898,0.14025155925968463,0.9774846983377691,252.24584604460009,252.2716889042981
sequence_vv_vw,0.0,1.03,1.0,ld1668_load_a,b605,a,251.85038574737226,252.30202626830345,248.65812975907963,251.85038574737226,252.30202626830345,248.65812975907963,0.09173679781320805,0.980516448723592,252.28108883331177,252.30202626830345
sequence_vv_vw,0.0,1.03,1.0,ld1895_load_b,b1804,b,252.17684346962994,252.17684346962994,248.62895122690173,251.3038662746649,252.17684346962994,248.62895122690173,0.2687973937579747,0.9646960749781667,252.10674376929973,252.17684346962994
sequence_vv_vw,0.0,1.03,1.0,ld1970_load_c,b2492,c,248.64053231358312,252.15882197878074,248.64053231358312,251.23161367741693,252.15882197878074,248.64053231358312,0.29805121416919556,0.9631084946727626,252.08671610502293,252.15882197878074
sequence_vv_vw,0.0,1.03,1.0,ld2050_load_a,b1821,a,251.3972136611436,252.19733930962056,248.64431239326746,251.3972136611436,252.19733930962056,248.64431239326746,0.242344690306252,0.9676250243957047,252.13902586175172,252.19733930962056
sequence_vv_vw,0.0,1.03,1.0,ld2186_load_b,b1754,b,252.15369929124537,252.15369929124537,248.63368633024052,251.20595683091184,252.15369929124537,248.63368633024052,0.3040322320179377,0.962186097992671,252.0784479511577,252.15369929124537
sequence_vv_vw,0.0,1.03,1.0,ld248_load_b,b2560,b,252.28420322546995,252.28420322546995,248.66485930925015,251.77684726626327,252.28420322546995,248.66485930925015,0.11969153265769455,0.9786480196187987,252.25983784279495,252.28420322546995
sequence_vv_vw,0.0,1.03,1.0,ld24_load_a,b1044,a,251.47988230915047,252.21642218330157,248.64544254490013,251.47988230915047,252.21642218330157,248.64544254490013,0.2145016733101383,0.9699265552327613,252.16402612025172,252.21642218330157
sequence_vv_vw,0.0,1.03,1.0,ld2804_load_c,b2443,c,248.6492679449977,252.21046814655162,248.6492679449977,251.45600572637028,252.21046814655162,248.6492679449977,0.2241982323879497,0.9693899466652849,252.15739258755144,252.21046814655162
sequence_vv_vw,0.0,1.03,1.0,ld626_load_c,b2055,c,248.63307485418485,252.14631752059577,248.63307485418485,251.17409682614132,252.14631752059577,248.63307485418485,0.3147495133192829,0.9613231426564294,252.06857867942097,252.14631752059577
sequence_vv_vw,0.0,1.03,1.0,ld868_load_a,b2190,a,251.3789021609469,252.1927731658993,248.64724481623762,251.3789021609469,252.1927731658993,248.64724481623762,0.24977949500696506,0.9672170364663237,252.13394392588197,252.1927731658993
sequence_droop,0.0,1.03,1.0,ld1291_load_b,b828,b,252.07192691567286,252.07192691567286,249.20654000051456,251.63003884618868,252.07192691567286,249.20654000051456,0.09603538613063853,0.789703822416508,252.0684795313121,252.07192691567286
sequence_droop,0.0,1.03,1.0,ld1446_load_c,b260,c,249.25394934218775,251.97863780320785,249.25394934218775,251.4863277160427,251.97863780320785,249.25394934218775,0.14320761047874997,0.7650823147844371,251.96972966176426,251.97863780320785
sequence_droop,0.0,1.03,1.0,ld1668_load_a,b605,a,251.6543028990749,252.04572902995466,249.1550238320435,251.6543028990749,252.04572902995466,249.1550238320435,0.09366591234859514,0.7998503258100269,252.03923288013743,252.04572902995466
sequence_droop,0.0,1.03,1.0,ld1895_load_b,b1804,b,251.70173293833665,251.70173293833665,249.43464058488235,251.07785206498204,251.70173293833665,249.43464058488235,0.2736924076833574,0.680972212262856,251.67932121641903,251.70173293833665
sequence_droop,0.0,1.03,1.0,ld1970_load_c,b2492,c,249.48821817766205,251.6675581528615,249.48821817766205,250.98026137017663,251.6675581528615,249.48821817766205,0.3036847727124437,0.6631221128790215,251.643967584737,251.6675581528615
sequence_droop,0.0,1.03,1.0,ld2050_load_a,b1821,a,251.1620149665208,251.76995940204674,249.39522842094144,251.1620149665208,251.76995940204674,249.39522842094144,0.24711365453264944,0.7007234423364984,251.75072915998368,251.76995940204674
sequence_droop,0.0,1.03,1.0,ld2186_load_b,b1754,b,251.654572650761,251.654572650761,249.48364980076062,250.96334209406822,251.654572650761,249.48364980076062,0.30973308416417233,0.6622844209079141,251.62951736841057,251.654572650761
sequence_droop,0.0,1.03,1.0,ld248_load_b,b2560,b,252.0050980001562,252.0050980001562,249.21031674342507,251.55772320968666,252.0050980001562,249.21031674342507,0.1222836336004667,0.7799282238569891,251.99704147342732,252.0050980001562
sequence_droop,0.0,1.03,1.0,ld24_load_a,b1044,a,251.25169064808765,251.814459873869,249.35813286527735,251.25169064808765,251.814459873869,249.35813286527735,0.2186957706441339,0.7161934281439212,251.7977308304277,251.814459873869
sequence_droop,0.0,1.03,1.0,ld2804_load_c,b2443,c,249.37711012684042,251.80266060945345,249.37711012684042,251.21869793713225,251.80266060945345,249.37711012684042,0.22862273503760483,0.7098069633669459,251.78553603730532,251.80266060945345
sequence_droop,0.0,1.03,1.0,ld626_load_c,b2055,c,249.49967592395606,251.63614848411325,249.49967592395606,250.92865521248902,251.63614848411325,249.49967592395606,0.3206305884690401,0.6557057428544878,251.61019723396336,251.63614848411325
sequence_droop,0.0,1.03,1.0,ld868_load_a,b2190,a,251.13701106723823,251.76104136885814,249.40934236109223,251.13701106723823,251.76104136885814,249.40934236109223,0.2547215586770584,0.695997306847688,251.74150918943863,251.76104136885814
unity,0.5,1.03,1.0,ld1291_load_b,b828,b,252.70217049195085,252.70217049195085,249.0521481364524,252.28644608655156,252.70217049195085,249.0521481364524,0.09128694077394388,0.9822795299549112,252.69016651045274,252.70217049195085
unity,0.5,1.03,1.0,ld1446_load_c,b260,c,249.10148802824756,252.76049533982317,249.10148802824756,252.23223417486435,252.76049533982317,249.10148802824756,0.13036736498354118,0.9780770064935613,252.72360593302923,252.76049533982317
unity,0.5,1.03,1.0,ld1668_load_a,b605,a,252.28228005901641,252.71840355394798,249.020044202077,252.28228005901641,252.71840355394798,249.020044202077,0.08423561876338387,0.9811890961794975,252.68815752946878,252.71840355394798
unity,0.5,1.03,1.0,ld1895_load_b,b1804,b,252.9173085128699,252.9173085128699,249.24221566224284,252.0844714469681,252.9173085128699,249.24221566224284,0.24429322731576,0.9669021480305897,252.8136487065205,252.9173085128699
unity,0.5,1.03,1.0,ld1970_load_c,b2492,c,249.29414187519058,252.9414285564322,249.29414187519058,252.05454968739508,252.9414285564322,249.29414187519058,0.27185363442312116,0.9651666121699456,252.8352891155983,252.9414285564322
unity,0.5,1.03,1.0,ld2050_load_a,b1821,a,252.11577287901758,252.8818937663303,249.21928244862704,252.11577287901758,252.8818937663303,249.21928244862704,0.22102776224172532,0.9693942042450274,252.79599301711937,252.8818937663303
unity,0.5,1.03,1.0,ld2186_load_b,b1754,b,252.95157503407046,252.95157503407046,249.2962793132385,252.04669184887888,252.95157503407046,249.2962793132385,0.27670995471122506,0.9644467150407745,252.84014529538675,252.95157503407046
unity,0.5,1.03,1.0,ld248_load_b,b2560,b,252.74370538023675,252.74370538023675,249.06541860343475,252.2530648040461,252.74370538023675,249.06541860343475,0.11053083548459315,0.9793216672286154,252.70863199724585,252.74370538023675
unity,0.5,1.03,1.0,ld24_load_a,b1044,a,252.14641837223834,252.85223900604382,249.18110140987238,252.14641837223834,252.85223900604382,249.18110140987238,0.19570830629093902,0.9715251201703484,252.77537029214184,252.85223900604382
unity,0.5,1.03,1.0,ld2804_load_c,b2443,c,249.19825940498995,252.86021500583806,249.19825940498995,252.1365223762662,252.86021500583806,249.19825940498995,0.20489835564984185,0.9709438101054222,252.78250836555608,252.86021500583806
unity,0.5,1.03,1.0,ld626_load_c,b2055,c,249.31079936993487,252.9630195281372,249.31079936993487,252.0349014420036,252.9630195281372,249.31079936993487,0.28647320157890016,0.9636364996677036,252.84787602681328,252.9630195281372
unity,0.5,1.03,1.0,ld868_load_a,b2190,a,252.10818674015508,252.88800999158866,249.23243984112918,252.10818674015508,252.88800999158866,249.23243984112918,0.2280744947708024,0.96895092321067,252.80147263249992,252.88800999158866
mean_vv,0.5,1.03,1.0,ld1291_load_b,b828,b,252.6374504108886,252.6374504108886,249.00118397439132,252.23811912703175,252.6374504108886,249.00118397439132,0.09119423375677514,0.9840008270805781,252.6280337761916,252.6374504108886
mean_vv,0.5,1.03,1.0,ld1446_load_c,b260,c,249.01630862952808,252.65242281304828,249.01630862952808,252.15022473520727,252.65242281304828,249.01630862952808,0.12746034933333744,0.981203564609969,252.6269123807676,252.65242281304828
mean_vv,0.5,1.03,1.0,ld1668_load_a,b605,a,252.20772466717878,252.6205927619587,248.9428046832776,252.20772466717878,252.6205927619587,248.9428046832776,0.08116080310051586,0.9840096134582245,252.59990990170934,252.6205927619587
mean_vv,0.5,1.03,1.0,ld1895_load_b,b1804,b,252.69656519834317,252.69656519834317,249.06844771869586,251.91537643868517,252.69656519834317,249.06844771869586,0.2310618572034065,0.9737864245213489,252.62731578929245,252.69656519834317
mean_vv,0.5,1.03,1.0,ld1970_load_c,b2492,c,249.1177330290131,252.71722770131063,249.1177330290131,251.88307374349714,252.71722770131063,249.1177330290131,0.2594862412190597,0.9721621304537132,252.64599343160125,252.71722770131063
mean_vv,0.5,1.03,1.0,ld2050_load_a,b1821,a,251.96946030577712,252.69057500995734,249.06863131293446,251.96946030577712,252.69057500995734,249.06863131293446,0.21102948698480525,0.9752780310699907,252.63297713885026,252.69057500995734
mean_vv,0.5,1.03,1.0,ld2186_load_b,b1754,b,252.71675691791827,252.71675691791827,249.11146621028365,251.8669113709946,252.71675691791827,249.11146621028365,0.26308958414511524,0.9718055607141106,252.64242521919465,252.71675691791827
mean_vv,0.5,1.03,1.0,ld248_load_b,b2560,b,252.63806083727468,252.63806083727468,248.9820885652703,252.17270486372806,252.63806083727468,248.9820885652703,0.10738328649667525,0.9823830378313219,252.6140094019288,252.63806083727468
mean_vv,0.5,1.03,1.0,ld24_load_a,b1044,a,252.01246490375576,252.67703281977975,249.043114466973,252.01246490375576,252.67703281977975,249.043114466973,0.18679736478959943,0.9768727511685138,252.62526946495845,252.67703281977975
mean_vv,0.5,1.03,1.0,ld2804_load_c,b2443,c,249.05939738200308,252.68386175084453,249.05939738200308,252.00178342669423,252.68386175084453,249.05939738200308,0.1962315468466406,0.976325872129966,252.6314265144942,252.68386175084453
mean_vv,0.5,1.03,1.0,ld626_load_c,b2055,c,249.1210576397662,252.7219160448503,249.1210576397662,251.85030769510894,252.7219160448503,249.1210576397662,0.2724117501145796,0.9712105151078402,252.64512777353406,252.7219160448503
mean_vv,0.5,1.03,1.0,ld868_load_a,b2190,a,251.96127075248452,252.69581195266247,249.08111754550603,251.96127075248452,252.69581195266247,249.08111754550603,0.21826342656877992,0.9748617423021935,252.6377041785915,252.69581195266247
mean_vv_vw,0.5,1.03,1.0,ld1291_load_b,b828,b,252.59687519632993,252.59687519632993,248.96316600842167,252.19460577833465,252.59687519632993,248.96316600842167,0.09160008298095824,0.9838055261575818,252.58743013177198,252.59687519632993
mean_vv_vw,0.5,1.03,1.0,ld1446_load_c,b260,c,248.97503822342404,252.60670553303012,248.97503822342404,252.0994048863166,252.60670553303012,248.97503822342404,0.12899099042879733,0.9807621119968064,252.58115594514712,252.60670553303012
mean_vv_vw,0.5,1.03,1.0,ld1668_load_a,b605,a,252.1650614714909,252.58253410295927,248.90877311015365,252.1650614714909,252.58253410295927,248.90877311015365,0.08241915230836243,0.9835955623001803,252.5618213948516,252.58253410295927
mean_vv_vw,0.5,1.03,1.0,ld1895_load_b,b1804,b,252.63526664319596,252.63526664319596,249.01660303142052,251.84326891203406,252.63526664319596,249.01660303142052,0.23547992507117071,0.9727151492919701,252.56591998892327,252.63526664319596
mean_vv_vw,0.5,1.03,1.0,ld1970_load_c,b2492,c,249.06142914044779,252.65135390407895,249.06142914044779,251.8062415787199,252.65135390407895,249.06142914044779,0.2640074687904626,0.9710952166970318,252.58002000318007,252.65135390407895
mean_vv_vw,0.5,1.03,1.0,ld2050_load_a,b1821,a,251.9017756357016,252.63221184080206,249.01840413587803,251.9017756357016,252.63221184080206,249.01840413587803,0.21470909852093764,0.9743750822985243,252.5745314133177,252.63221184080206
mean_vv_vw,0.5,1.03,1.0,ld2186_load_b,b1754,b,252.65046891141753,252.65046891141753,249.05520927356707,251.7891158502758,252.65046891141753,249.05520927356707,0.2678767872968866,0.9706738774287291,252.57603217482838,252.65046891141753
mean_vv_vw,0.5,1.03,1.0,ld248_load_b,b2560,b,252.59568199114963,252.59568199114963,248.94407088542874,252.12532865951073,252.59568199114963,248.94407088542874,0.1088534803452855,0.9819395847931834,252.57159359985724,252.59568199114963
mean_vv_vw,0.5,1.03,1.0,ld24_load_a,b1044,a,251.94935606270496,252.62242910960322,248.99595330308568,251.94935606270496,252.62242910960322,248.99595330308568,0.19005927555335533,0.9760519822059022,252.5705926771155,252.62242910960322
mean_vv_vw,0.5,1.03,1.0,ld2804_load_c,b2443,c,249.01073465985155,252.62771721167033,249.01073465985155,251.93708424979914,252.62771721167033,249.01073465985155,0.19952624021290247,0.9755063410273566,252.57520802139317,252.62771721167033
mean_vv_vw,0.5,1.03,1.0,ld626_load_c,b2055,c,249.06363677198334,252.6541933622144,249.06363677198334,251.77076332739895,252.6541933622144,249.06363677198334,0.27735982340924314,0.9700476899030047,252.57729667078252,252.6541933622144
mean_vv_vw,0.5,1.03,1.0,ld868_load_a,b2190,a,251.89237062559306,252.63627148867707,249.0297430456007,251.89237062559306,252.63627148867707,249.0297430456007,0.22196804787314633,0.9739597900656908,252.57808048431946,252.63627148867707
worst_vv_vw,0.5,1.03,1.0,ld1291_load_b,b828,b,252.54631220107632,252.54631220107632,248.9169099777637,252.14292078164323,252.54631220107632,248.9169099777637,0.09195193604055718,0.9838079349399258,252.53711509536248,252.54631220107632
worst_vv_vw,0.5,1.03,1.0,ld1446_load_c,b260,c,248.9199657165248,252.54397863866777,248.9199657165248,252.03425939644785,252.54397863866777,248.9199657165248,0.13037284823265025,0.9806586039384971,252.5197669020368,252.54397863866777
worst_vv_vw,0.5,1.03,1.0,ld1668_load_a,b605,a,252.1094492140988,252.52915168681432,248.86231108004876,252.1094492140988,252.52915168681432,248.86231108004876,0.08349742080797179,0.9834838486835523,252.50956267884862,252.52915168681432
worst_vv_vw,0.5,1.03,1.0,ld1895_load_b,b1804,b,252.54027887578545,252.54027887578545,248.9378582466959,251.74261660867396,252.54027887578545,248.9378582466959,0.2391197652501407,0.9723769486935805,252.47503938890785,252.54027887578545
worst_vv_vw,0.5,1.03,1.0,ld1970_load_c,b2492,c,248.97740444072213,252.55085679949414,248.97740444072213,251.7000498010379,252.55085679949414,248.97740444072213,0.26783963373759795,0.9707758625006468,252.48368914267925,252.55085679949414
worst_vv_vw,0.5,1.03,1.0,ld2050_load_a,b1821,a,251.80902680213262,252.54427416822713,248.94446725906323,251.80902680213262,252.54427416822713,248.94446725906323,0.2178271450288699,0.9741004333899319,252.48997443940118,252.54427416822713
worst_vv_vw,0.5,1.03,1.0,ld2186_load_b,b1754,b,252.54787102528073,252.54787102528073,248.96992739612904,251.68047786916384,252.54787102528073,248.96992739612904,0.2719028163108141,0.9703270948467508,252.47788366283197,252.54787102528073
worst_vv_vw,0.5,1.03,1.0,ld248_load_b,b2560,b,252.5367299829811,252.5367299829811,248.89261448363175,252.06397404540652,252.5367299829811,248.89261448363175,0.11015061406570724,0.9818260396355978,252.513938809992,252.5367299829811
worst_vv_vw,0.5,1.03,1.0,ld24_load_a,b1044,a,251.86346228015535,252.54089161504163,248.92718203969946,251.86346228015535,252.54089161504163,248.92718203969946,0.1928077151491052,0.9758021073540435,252.49203877895283,252.54089161504163
worst_vv_vw,0.5,1.03,1.0,ld2804_load_c,b2443,c,248.94022918635494,252.5443698587452,248.94022918635494,251.8493716667912,252.5443698587452,248.94022918635494,0.2023322938066929,0.9752620943846644,252.49486370821597,252.5443698587452
worst_vv_vw,0.5,1.03,1.0,ld626_load_c,b2055,c,248.97638935183798,252.54915313139966,248.97638935183798,251.65951038033091,252.54915313139966,248.97638935183798,0.28152556733108214,0.9696929392265871,252.47685858814364,252.54915313139966
worst_vv_vw,0.5,1.03,1.0,ld868_load_a,b2190,a,251.79822292264524,252.5469421910858,248.95447267626602,251.79822292264524,252.5469421910858,248.95447267626602,0.2251302802258174,0.9736896099983293,252.49214681341294,252.5469421910858
sequence_vv_vw,0.5,1.03,1.0,ld1291_load_b,b828,b,252.5537172807017,252.5537172807017,248.92268900731867,252.14834241910836,252.5537172807017,248.92268900731867,0.09194819737487493,0.9836008894378042,252.54424036619886,252.5537172807017
sequence_vv_vw,0.5,1.03,1.0,ld1446_load_c,b260,c,248.92989146418853,252.55664002109847,248.92989146418853,252.0436640709887,252.55664002109847,248.92989146418853,0.1306769074214321,0.9802683076040878,252.53104084941762,252.55664002109847
sequence_vv_vw,0.5,1.03,1.0,ld1668_load_a,b605,a,252.11802015548926,252.5406253575949,248.87132924562184,252.11802015548926,252.5406253575949,248.87132924562184,0.08380997244722087,0.9831322592716935,252.51987415731713,252.5406253575949
sequence_vv_vw,0.5,1.03,1.0,ld1895_load_b,b1804,b,252.56648565532694,252.56648565532694,248.95843985933604,251.76229052302344,252.56648565532694,248.95843985933604,0.24047324620797425,0.9715051146286405,252.49701000744366,252.56648565532694
sequence_vv_vw,0.5,1.03,1.0,ld1970_load_c,b2492,c,248.99823364522166,252.5774101136139,248.99823364522166,251.71993114267576,252.5774101136139,248.99823364522166,0.26911488052538807,0.9698900288158311,252.50594421759897,252.5774101136139
sequence_vv_vw,0.5,1.03,1.0,ld2050_load_a,b1821,a,251.82600929990704,252.56695129770503,248.96226889563695,251.82600929990704,252.56695129770503,248.96226889563695,0.21885918961687817,0.9733556882426027,252.5091624256156,252.56695129770503
sequence_vv_vw,0.5,1.03,1.0,ld2186_load_b,b1754,b,252.57578886690507,252.57578886690507,248.9918419254248,251.7013977350946,252.57578886690507,248.9918419254248,0.2733121609676566,0.96939037761775,252.50121276378343,252.57578886690507
sequence_vv_vw,0.5,1.03,1.0,ld248_load_b,b2560,b,252.5491283636179,252.5491283636179,248.90234611294642,252.07321139103917,252.5491283636179,248.90234611294642,0.1104756832424625,0.9814436861155061,252.52499297701078,252.5491283636179
sequence_vv_vw,0.5,1.03,1.0,ld24_load_a,b1044,a,251.87897869408886,252.56160118473133,248.94344037675123,251.87897869408886,252.56160118473133,248.94344037675123,0.19372000306477968,0.9751288654545152,252.50966875121915,252.56160118473133
sequence_vv_vw,0.5,1.03,1.0,ld2804_load_c,b2443,c,248.9565735119628,252.56519810895222,248.9565735119628,251.86496101858373,252.56519810895222,248.9565735119628,0.20322258568538581,0.9745845730442032,252.51259184645926,252.56519810895222
sequence_vv_vw,0.5,1.03,1.0,ld626_load_c,b2055,c,248.99889205929907,252.577823159307,248.99889205929907,251.6809907746182,252.577823159307,248.99889205929907,0.28298180577752124,0.9687281675569854,252.50078247212403,252.577823159307
sequence_vv_vw,0.5,1.03,1.0,ld868_load_a,b2190,a,251.815260339375,252.56970943703215,248.97233931583034,251.815260339375,252.56970943703215,248.97233931583034,0.22614549130937844,0.9729414894886221,252.5114091612272,252.56970943703215
sequence_droop,0.5,1.03,1.0,ld1291_load_b,b828,b,252.3281850758345,252.3281850758345,249.4489844265628,251.9024587531995,252.3281850758345,249.4489844265628,0.09398840989360703,0.7902604320203259,252.3248558866799,252.3281850758345
sequence_droop,0.5,1.03,1.0,ld1446_load_c,b260,c,249.5263259593584,252.2752805660853,249.5263259593584,251.81376308623118,252.2752805660853,249.5263259593584,0.13304402944730254,0.7666298644513276,252.266754809062,252.2752805660853
sequence_droop,0.5,1.03,1.0,ld1668_load_a,b605,a,251.93068788156984,252.29402274925695,249.38127751336026,251.93068788156984,252.29402274925695,249.38127751336026,0.08517790353922434,0.8013333566352947,252.28783342556966,252.29402274925695
sequence_droop,0.5,1.03,1.0,ld1895_load_b,b1804,b,252.10893963389512,252.10893963389512,249.78908059172545,251.55360068833437,252.10893963389512,249.78908059172545,0.2428200774903494,0.6856495080955668,252.08768537068295,252.10893963389512
sequence_droop,0.5,1.03,1.0,ld1970_load_c,b2492,c,249.87303338654667,252.10551274658985,249.87303338654667,251.48712057154356,252.10551274658985,249.87303338654667,0.2723091511710534,0.6676292535476372,252.08310052032098,252.10551274658985
sequence_droop,0.5,1.03,1.0,ld2050_load_a,b1821,a,251.60674041031092,252.15621356646727,249.73639297109443,251.60674041031092,252.15621356646727,249.73639297109443,0.22166819848618813,0.7044643567557729,252.137939897643,252.15621356646727
sequence_droop,0.5,1.03,1.0,ld2186_load_b,b1754,b,252.09637529289253,252.09637529289253,249.86969212884492,251.47801901716497,252.09637529289253,249.86969212884492,0.2763112018101243,0.6671211620380613,252.0725896053472,252.09637529289253
sequence_droop,0.5,1.03,1.0,ld248_load_b,b2560,b,252.2808631103223,252.2808631103223,249.4622305526351,251.8638324997594,252.2808631103223,249.4622305526351,0.11246197239404176,0.7815190125061889,252.27317341058648,252.2808631103223
sequence_droop,0.5,1.03,1.0,ld24_load_a,b1044,a,251.66517361848219,252.17476861817278,249.67715545483674,251.66517361848219,252.17476861817278,249.67715545483674,0.19620612171440313,0.719588976402572,252.15887137815267,252.17476861817278
